novelId,categoryName,name,authorName,description,chapters,views,powerStone,rating,imageUrl
12525846606754205,Urban,The Long-awaited Mr Han MRHAN,,"""Take me in, I'll do anything you want me to!""

In her previous life, Lu Man is sent to prison after being framed by her step-sister and an asshole. After being released from prison, the only thing that greets her is her mother's tombstone. Seeing the asshole and bitch getting happily along together like one big family with her birth father and step-mother, she sets out to die together with the asshole and her step-sister in fiery flames.

The moment she opens her eyes again, she finds herself back on the very day she was framed. Resolutely jumping out the window and climbing next door, she seeks refuge from the man occupying the room there. But who would have guessed that the man is the brilliant hunk she has always admired from afar in her past life?

She vows to rub her eyes clean and be more discerning of people. She wants to make everyone who owed her in the past to pay her back!

""Young Master Han, can you let me hug your other arm too?""
""Actually, I have one more, do you want it?""
""…""",,,118,4.53,https://book-pic.webnovel.com/bookcover/12525846606754205?imageMogr2/thumbnail/600&imageId=1553587874922
12432466405442705,Urban,Secret Marriage : Wife Spoiling Husband,Anna_k,"On the day of her marriage, Li Xiaolu was forced to watch her beloved younger sister marry her fiancé.

Betrayed by her love, her family, she was killed. However, she is reborn to three years before where it all began. She aims to take her revenge while also fulfilling her dreams at the same time.

Still one day, she falls for her sister's underhanded schemes where she meets the domineering CEO.

Zhe Han: ""You dare to run away after sleeping with me?""

Li Xiaolu: ""Umm... can you consider it a one night stand?""

Zhe Han: ""Take responsibility.""

Li Xiaolu: ""What???""

Zhe Han: ""Marry me..""

Li Xiaolu: "".....""

***
This is my discord link: https://discord.gg/KSNFUJD

***

The cover doesn't belong to me.
All the credit goes to the original owner.",425,14.6M,26,4.56,https://book-pic.webnovel.com/bookcover/12432466405442705?imageMogr2/thumbnail/600&imageId=1675609203661
23523223406340605,Eastern,I Became Invincible After Sweeping The Floor For 70 Years,,"Qin Chen was transmigrated to the Taiyi Holy Land where he became a servant in charge of sweeping the floor. However, on his 16th birthday, he was rewarded with a system where he was rewarded whenever he signed in at a new place.
When he signed in at the Empire Ruin, he was rewarded with the strongest Chaotic Holy Body and the Chaos Emperor Scripture.
When he signed in at the Demon Sealing Land, he was rewarded with the Probationary Royal Armies.
When he signed in at the Alchemy Palace, he was rewarded with the Divine-grade Alchemy.
When he signed in at the Herb Garden, he was rewarded with an Immortality Elixir.
When he signed in at the Empire Palace, he was rewarded with the Emperor-grade Divine Art, Revival.
…
Qin Chen thought he could just spend the rest of his life signing in at different places until he became invincible.
However, when the ruin of the Great Kingdom appeared inside the holy land, people from other holy lands, prestigious families, and even ancient empires gathered to defeat the All-Powerful Demon King who appeared with the ruin. The Demon King had killed countless people and had planned to destroy the Taiyi Holy Land.
Qin Chen was left with no choice but to step up. When he killed the Demon King with a single slap, he sighed, “Why do you guys have to force a mere servant to act?”",,,,2.63,https://book-pic.webnovel.com/bookcover/23523223406340605?imageMogr2/thumbnail/600&imageId=1655275923244
22485297106817805,Sci-fi,Master Of Martial Arts Has An Advanced Optical Brain,,"Chu Nan was just an ordinary student, but because of an accident, he obtained the data collection, analysis and processing ability equivalent to the most advanced optical brain.
In his eyes, everything in the world could be analyzed with the most accurate data. Any attack by the enemy was only a combination of countless data points. Even the flow of Internal Breath in his meridians could be accurately quantified with data.
With the help of such extremely accurate data, he could use his physical strength optimally and also create the most suitable internal cultivation method for himself. Following this, his strength naturally advanced by leaps and bounds.
After such a sudden event, his life was completely changed.",,,7,3.33,https://book-pic.webnovel.com/bookcover/22485297106817805?imageMogr2/thumbnail/600&imageId=1644983444579
18909668005528505,Eastern,I Am Loaded with Passive Skills IALWPS,,"Outer yard disciple of the Tiansang Spirit Palace, Xu Xiaoshou, had average talent. However, after coming out of his death seclusion, he realized that everything had changed.
He had received a Passive System with many strange, miraculous passive skills:
He would become stronger with every breath.
He would become stronger when he got attacked.
He would become stronger when he got mocked…
Xu Xiaoshou was forced to shout, “Oh God, I don’t want to be like this either. Everything I did was because I was being forced to! I am so passive!”",,,309,3.9,https://book-pic.webnovel.com/bookcover/18909668005528505?imageMogr2/thumbnail/600&imageId=1613703877547
20310264406261005,Urban,The Male Main's Uncle Is Openly Obsessed With Me TMMU,,"It was only after Su Yayan's death that she realized that she was a malicious cannon fodder female character who became a scapegoat in a Mary Sue story.
After an unexpected rebirth, Su Yayan kicked her scumbag boyfriend and his mistress aside and locked her arms around the guardian-like man that she missed out on in her previous life.
Everyone in the capital's upper-class circle knew that the youngest Young Master Huo was a cold-blooded tyrant who did not care about his family.
Until one day, he forgot to hide his identity and logged in as himself before joining his wife's livestream. Then, he showered his wife with confessions of love during the livestream.
""My wifey's cooking is the best in the world. All objections denied!""
""My wifey is beautiful, valiant, and talented. She's the most beautiful budding star in the live streaming industry!""
""My wifey…"" (Omitted thousands of words praising his wife.)
Su Yayan was speechless. ""Hubby, did you grow up eating cuteness for meals?""
The audience, ""…"" What happened to be cold and heartless? Boss, you're ruining your character setting here!
P.S. The male protagonist is an ""old"" man who is merely four years older than the female protagonist.",,,17,4.59,https://book-pic.webnovel.com/bookcover/20310264406261005?imageMogr2/thumbnail/600&imageId=1623227559764
23210801206590305,Games,My Runes Can Be Upgraded,,,,,15,3.78,https://book-pic.webnovel.com/bookcover/23210801206590305?imageMogr2/thumbnail/600&imageId=1652249060791
11315851005335705,Sci-fi,Godly Model Creator GMC,,,,,23,3.98,https://book-pic.webnovel.com/bookcover/11315851005335705?imageMogr2/thumbnail/600&imageId=1547709916784
16740781105058205,Urban,"Sweet Doting Husband: Sorry, my Wife is a little Crazy",SamikshaRav,"No one knows who is she, how does she look and where does she live but they only know that she is the apple of the Rao family, born with beauty and a great mind.
After suffering from a cruel incident when she was five, she was chased by nightmares every night and then was forced to leave her country to protect herself. After staying abroad for twelve long years, she finally decided to return to her country and face the nightmare courageously but to her surprise, when she returned she found about her late grandmother's promise…and that was to marry her to the heir of Mu family….Mu Jun.
What kind of person he is? She has no idea.
Mu Jun, the only grandson of Elder Mu, lost his mother at the age of ten. Because of his cunning and greedy stepmother, he was forced to distance himself from his father and grandfather.
To the world, he was the heir of the Mu family but he had another identity in the underworld and that was one of the five pillars of the Garuda.
What kind of person he is?
Other than his identity, Sia was not aware of anything about him but as obedient as she was, she decided to disguise herself and enter his life to know more about to him and fulfill her late grandmothers wish.
From school life to love life, from being crime partners to investigators will they have a smooth road? Will Mu Jun and Sia be able to find out about the secret of their life and purpose of marriage? To know more about how the two love birds will end up, follow up the story…
After hesitating for a while, she asked: “Darling, don’t you like kids?”
“No I don’t” he replied without any hesitation
Humming, she asked in another way “Darling, do you like daughter?”
Closing the file, he looked at her and said “Okay…let’s make one”
After a few years, he frowned deeply and said “I won't give up. I want a daughter….let’s make one”
“.…” ‘are you sure? We already have three sons’",571,5.3M,183,4.65,https://book-pic.webnovel.com/bookcover/16740781105058205?imageMogr2/thumbnail/600&imageId=1587450207605
21648543206154005,Urban,"Mr. CEO, Your Wife is A Hidden BOSS!",,"Five years ago, Qiao Nian was schemed against by her sister, Qiao Xin. After spending a night with a stranger, Qiao Nian got pregnant. She did not know who the father of the child was, and eventually gave birth to a stillborn. Under the machinations of her mother and sister, Qiao Nian was stripped off of her shares in Qiao Group and sent to a mental hospital.
Five years later, her younger sister, Qiao Xin, was going to be married off to the Second Young Master of the Gu family. He was rumored to be extremely ugly. On the day he was born, the doctor predicted that he would not live past twenty years old. Her mother could not bear to see Qiao Xin marry such a person and thought of Qiao Nian, who was still locked in the mental hospital. Overnight, Qiao Nian was taken out of the hospital to replace Qiao Xin in her marriage into the Gu family.
Her mother said, ""It's a good thing that Qiao Nian, this good-for-nothing, can replace Xin'er to be a living widow in the Gu family. If Xin'er were to marry into that family, I would be heartbroken.""
Qiao Xin said, ""Mom, don't say that about Sister. If it weren't for her, I wouldn't know what to do. I'm just worried that Sister wouldn't agree.""
Her father said, ""Xin'er, you're too kind. Have you forgotten how Qiao Nian slandered you five years ago? She has no self-restraint. She got pregnant before marriage and even gave birth to a stillborn child. We're treating her well enough by letting her marry someone from the prestigious Gu family! What right does she have to be picky?""
Qiao Nian sneered. Back then, the scheme against her had only succeeded due to a freak combination of factors, causing her to suffer. She was going to get back at all of them! Everyone thought that her actions were borne from a combination of a loser's mentality and mental illness, but little did they know that this marriage would be a strong union as impactful as Mars crashing into Earth! Taking advantage of her brilliant skills in medicine, Qian Nian made various trashy people and scumbags eat their words. In the blink of an eye, her multiple identities shocked the world as each of them got exposed. It turned out that she was rich enough to rival a country!
Later on, Second Young Master Gu placed a pair of Qiao Nian's miniature clones in front of her. Faced with these two children who resembled her and Gu Zhou, Qiao Nian blinked in shock. ""When did I give birth to your children?""",,,83,4.07,https://book-pic.webnovel.com/bookcover/21648543206154005?imageMogr2/thumbnail/600&imageId=1706171690683
21831104606131005,Urban,The Crippled Boss Loves Me,,"The once rich girl Shen Hanxing lost her mother when she was born. She was then dumped overseas by her own father when she was little to her own devices.

Nineteen years later, her father personally took her home from overseas, and the reason was to replace her younger sister to marry her fiancé Ji Yan, who had lost his legs’ senses after a car accident.

Father: “Know your place. You’re already marrying above your station when you marry Ji Yan with your status.” Younger Sister: “Thank you for willing to sacrifice yourself for my love~” Shen Hanxing smiled faintly: “Agree to my two conditions, and I’ll gladly marry him.”

Afterward, she stepped into the Ji family’s home with empty luggage. The man in the wheelchair angrily roared at her in the dark room. “Scram!”

Shen Hanxing quickly switched on the light, pulled open the curtain, and extended his hand towards the man with the light behind her. “Hello. Let me introduce myself. I’m your wife, Shen Hanxing.”

When he saw her the first time, he treated her coldly. And then, he treasured her. Ji Yan looked at this woman that suddenly barged into her life. She used her strength to tame his wild and brash younger brother.

She patiently and compassionately healed his fearful and introverted younger sister. She used everything she had to slowly support this cold family…

And then, Shen Hanxing fell into a trap. Before she drifted into darkness, she saw the man that was supposed to be in the wheelchair running towards her in anxiety.

When she woke up again, the man pointed at the washing board, the keyboard, and the durian and asked, “Hanxing, which one do you want me to kneel on?”",,,56,4.66,https://book-pic.webnovel.com/bookcover/21831104606131005?imageMogr2/thumbnail/600&imageId=1638426862910
16856682305508105,Eastern,Paragon of Sin,KevinAscending,"The Heavenly Dao exists.

It decides what is right and what is wrong. To act against it is to sin, to act according to it is to be blessed by its graces.

The world of cultivation is difficult, an unchanging principle. Yet there are those who are cherished by the Heavens, cuddled into rising above all and everyone else. How can this be? Why must this be?

What is moral and just? What is evil and immoral?!

WHY DOES IT GET TO DECIDE?!

So we, the Sinners, we act against the Heavenly Daos, grasp our own fates in hopes of truly overturning them.

This is a Journey of a young boy born Blessed, but turned Sinner.

The greatest sinner of them all.

-----
As some of you may know, I'm also the Author of Consuming Earths, Devouring Skies!
This is my second project, and one I'm incredibly passionate about!

I hope you all enjoy following the adventures of Wei Wuyin! And I hope that I can bring a fresh experience to you all.
----
Follow for Updates: https://twitter.com/KevinAscending
Here's Discord if you just want to chat or meet some like-minded individuals!
https://discord.gg/kevinascending
If you want to support my novel, to increase the ratio of releases, or to receive monthly bonus releases! You can support here:
https://www.patreon.com/KevinAscending
https://ko-fi.com/kevinascending
paypal.me/KevinJpl
Or @Kevinjpl

Any and all support goes to supporting me and my right to write!","1,608",7.2M,579,4.55,https://book-pic.webnovel.com/bookcover/16856682305508105?imageMogr2/thumbnail/600&imageId=1713992620448
23809528305385805,Sci-fi,Valkyrie Smash,Nomanalive,"Sam Sanderson is envied by many for his job, however he himself didn't seem to like it much.

Due to his expertise in nanotechnology he was tasked with monitoring the state the Valkyries, humanity's strongest weapons who all just happened to be made into gorgeous females.

Forbidden from even touching any of them, Sam spends his days in agony watching flowers he couldn't hope to touch. However one day all of that seemed to change.

His luck recieves a massive boost, but with it came new dangers, more responsibilities and conspiracies knocking on his door one after the other.

Finding himself diving head first into an inter-dimensional mess, Sam realizes that sleeping with robots was the least of his concerns.",359,2.2M,13,4.51,https://book-pic.webnovel.com/bookcover/23809528305385805?imageMogr2/thumbnail/600&imageId=1703115472158
24370717706243505,General,I'm Hoarding for the Apocalypse,,"In the second year of the apocalypse, Du Yue died alone, killed by apathy and exposure to extreme weather. Somehow, she opened her eyes to find herself not only alive, but also back when it was three months before the apocalypse. Despite the surprise, she thought about the upcoming disasters and upheavals. First, it was the fog that carried a virus that stayed for a month. Then, global temperatures rose to over 120 degrees, evaporating most of the world's water and melting all the icebergs. After that were level-10 earthquakes, cyclones, tsunamis, permanent eclipse, and avid rain... and that was not all, because after global warming, came global freezing. As temperatures dropped to below negative fifty, the savagery humans displayed was far worse than any imagined horrors like zombies! Knowing what was coming, Du Yue sold off her family property and used the pocket dimension her mother left her to hoard as many resources as possible, so that she could survive the apocalypse. Meat? Grain? Oil? Spices? Weather gear? She bought everything! Steaks, French fries, spaghetti, and canned food must all be stocked up! To He Xing, the male lead, she was a god and the key to surviving the apocalypse! Having thought of the apocalypse, Du Yue sold off her family property and used the pocket dimension her mother left her to hoard as many resources as possible, so that she could survive the apocalypse. Meat? Grain? Oil? Spices? Weather gear? She bought everything! Steaks, french fries, spaghetti and canned food must all be stocked up! To He Xing, the male lead, she is a god and the key to surviving the apocalypse!",,,35,4.34,https://book-pic.webnovel.com/bookcover/24370717706243505?imageMogr2/thumbnail/600&imageId=1663826179658
23394437106485605,Fantasy,Blacksmith: You Are Making Mjolnir For The Forging Exam?,,"# blacksmith # forging
In a parallel world, everyone awakened to weapon talents. They used divine weapons to battle against ferocious creatures.
Hence, the Forgemaster job class was born and was held in high esteem.
Wu Mo transmigrated to this world and became a student of the top academy, Divine Arms Academy.
The end-of-semester practical exam was in three days. Students were required to forge a divine weapon on the spot.
However, he was not prepared at all!
Fortunately, he awakened a system which allowed him to see the blueprints of all mythical weapons.
[Mjolnir]
[Divine Bow of the Winter God]
[Eternal Spear]
[Shield of Zeus]
…
Since he was a blacksmith, he decided to create a hammer for himself first.
On the day of the end-of-semester exam, the whole world was astonished!
An examiner exclaimed, “We asked you to submit your assignment and you are submitting Mjolnir?”",,,23,3.32,https://book-pic.webnovel.com/bookcover/23394437106485605?imageMogr2/thumbnail/600&imageId=1676255945231
6838665602002905,Eastern,Otherworldly Evil Monarch OEM,,"Jun Xie was the number one assassin in modern earth. His skills and knowledge in the field of assassination were unparalleled, his accomplishments unprecedented, his reputation terrified the entire underworld. However, during a mission to retrieve a mystical treasure, a mishap occurred…

He is now Jun Moxie, a sixteen year old super level debauchee, sole heir to the declining Jun family. A family of valiant heroes, left with an old grandpa, a crippled uncle and a debauchee as the sole heir! Accepting the world’s criticism and cold stares with a smile, his new journey begins! His life will be carved by his own will! Rise to the top! Evil Monarch Jun Xie!

“This cup I toast to those I’ve killed in my past life. Forgive me, for there is no chance for you to have revenge. Gulp!

This cup I toast to those whose life I will take in my new life. Forgive me, for you are fated to die by my hands. Cheers!”",,,44,4.22,https://book-pic.webnovel.com/bookcover/6838665602002905?imageMogr2/thumbnail/600&imageId=1547786096911
12091787305910105,Urban,Priceless Baby's Super Daddy PBSD,,"""He is the entertainment king who is in charge of everything. Been single for years, he had zero scandal. One day, a woman and a girl turned his life upside down.
The little cutie held him tight, not letting go. """"Handsome uncle, you look very much like the daddy I have lost for many years!"""" Huo Yunshen felt depressed. “Me? Daddy?!”
The little cutie proudly pulled her mommy over, """"Mommy, I have found a long-term meal ticket for you, handsome and gullible.""""
Xu Xiyan smiled at the elegant man.
Recalling the accident five years ago, his face sank. """"How dare you steal my DNA?""""
She laughed. """"Not steal, just borrow!"""" The man took her in his arms and warned in a dangerous tone, """"Woman, should I get what’s mine back, with interest?""""
She stood on her toes. """"Yeah, how about another baby?""""""",,,29,4.49,https://book-pic.webnovel.com/bookcover/12091787305910105?imageMogr2/thumbnail/600&imageId=1548299343800
16716595005962805,Urban,Flash Marriage: The Domineering Wife,Chichii,"#Nominated in Webnovel Spirity Awards 2020.

(Completed)
Trigger Warning: Novel contains mature content and explicit scenes only intended for adults.
{R-18+, No rape and No misunderstanding}


*Nothing can come between my husband and I,not even death.*


~She was sad, hurt, and depressed. She was a mess, a monster who was slowly fading in her dark, lonely world until he came along. Like a twinkle little star, he brightened her horrid world. He was no one but her happy pill~

(Couple 1)

""Tell me Wifey, has any man ever made you feel the way I do?"" Lei Zhao asked.

""Will it hurt if I tell you someone has?"" Yan Mei inquired.

A cheeky grin appeared on Lei Zhao's lips.

""It wouldn't because I am sure no one has done it, especially the way you scream with pleasure under me.""

--------
Yan Mei, an aloof CEO known as the devil strongly believes love is a scam because she has experienced the joy and sadness of it. Now her heart has turned into a piece of stone encased by steel.

Lei Zhao only has time for one thing in his life: work, after the death of his brother, which made him devastated and broken.
After a chance encounter with a woman in a red suit at a club, he finds himself drawn to her.
Something about the mysterious woman has him determined to make her his and unlock the mystery of the pain that flickers in her eyes.

~But will the devil give him a chance? Even though at times, the devil needs love too.~

*****
(Couple 2)
~She became the monster, parents told their kids to run away from, but she was far from a monster. She was just a lonely girl who wanted a friend who would always be there for her, who would check up on her and ask her how she was~

""This isn't a fairytale or a teen fiction where the bad girl falls for the good boy and tries to change for him, and then they live happily ever after. This is real life, and well, life is fucked up.""

Ying Sheng said, and she gulped the beer she was holding, loneliness flickering in her eyes.

""But I-I won't ask you.. to change or want you to change. I just want you to be my bad girl. You --can tie me up in bed- and fu…ck me until I forget my name."" Liam stammered as he turned crimson red.

Ying Sheng heaved a sigh, ""Cutie, you're supposed to look for a trophy wife who can cook and do chores. Not a monster like me who will destroy your perfect life. Also, we can't be together.""

Liam's heart nearly stopped in his chest when he heard her. His shoulders hunched, and he took a deep breath.

'Why?"" He queried.

""Because I love someone else.""

~At times you have to choose between the one you love and the one who loves you. Ying Sheng learned this in a hard way.~

Two broken-hearted women, each broken in their own way.....with two determined men, ready to fix their broken pieces at all costs.

This is a story of betrayal, love and second chances. Ready to enjoy the journey and learn along?

*No evil mother-in-law, step-sister or cheating bestfriend
*Not your usual cliche flash marriages novel
*Bad girl X Good boy

Tags: Flash Marriage #doting husband, #smut, #bad girl, #good boy, #betrayal #second chances #Strong female lead #Spirity-awards 2020 #Supernatural

Note: Some chapters may be triggering for others but there is always a warning before reading.

^I'm not the owner of the cover. CREDITS TO THE OWNER.
if the owner wants me to take it down just leave a comment.
Thank you!

Discord server: https://discord.gg/FXdVxp6
Join to chat with author, fellow readers and make friends.",446,9.1M,27,4.74,https://book-pic.webnovel.com/bookcover/16716595005962805?imageMogr2/thumbnail/600&imageId=1608042428224
7834185605001405,Eastern,True Martial World TMW,,"With the strongest experts from the 33 Skies the Human Emperor, Lin Ming, and his opponent, the Abyssal Demon King, were embroiled in a final battle. In the end, the Human Emperor destroyed the Abyssal World and killed the Abyssal Demon King. By then, a godly artifact, the mysterious purple card that had previously sealed the Abyssal Demon King, had long since disappeared into the space-time vortex, tunneling through infinite spacetime together with one of Lin Ming’s loved ones.

In the vast wilderness, where martial arts was still slowly growing in its infancy, several peerless masters tried to find their path in the world of martial arts. A young adult named Yi Yun from modern Earth unwittingly stumbles into such a world and begins his journey with a purple card of unknown origin. This is a magnificent yet unknown true martial world! This is the story of a normal young adult and his adventures!!",,,10,4.26,https://book-pic.webnovel.com/bookcover/7834185605001405?imageMogr2/thumbnail/600&imageId=1547697158763
18546586305085905,Eastern,Rebirth Of The Villainous Crown Prince,ZinonWonder,"""A villain is just a broken hero.""
•••
[Volume 1. Villain's Return: Quest For The Token Of Fate] — Completed
•••
[Synopsis:]
Twelve Tokens. Each Possess the power to overturn the Heavens.
Four Emblems. Each summoned by possessing different Tokens, each hold the power to make their possessor the Heavenly Kings, rulers of the Middle Heavens.
One God Emblem. Summoned by possessing all Emblems, declaring its possessor - the ruler of the Heavens, The Heavenly Emperor.
The Heavenly Oracle Sect has prophesied the rise of the Emperor.
Crown Prince Ye Tian Yun, the so-called Future Heavenly Throne, and heir to the Great Ye Empire, after spending seven years to possess the Emblem Of Luck, was ambushed by the God’s Legion, the real protagonists of the Era, on the battle for the Throne of Middle Heavens at the Hundred Realm Refining Stage.
With mortal injuries and no chance to escape, he was beheaded by the true protagonist of the Era, Wang Yao.
However, turning the wheel of time, he has returned to the past when he was fourteen years of age! From that very moment, Ye Tian Yun, with the knowledge of the future, decided to right all his past wrongs, kill every member of God’s Legion and possess the God Emblem.
But... are the God's Legion the only people he needs to be vary of? Before he could start, he heard a prompt,
*Ding!*
[Initiating the Emblem System]",648,2.4M,,4.44,https://book-pic.webnovel.com/bookcover/18546586305085905?imageMogr2/thumbnail/600&imageId=1638822310353
16999809806227205,Fantasy,D.E.M.O.N.S: Getting Summoned Weekly isn't so Bad,Vongrak,"“Kat, you have a tail” said Lily
“Look, Lily, it really isn’t that big of a concern” said Kat
“You.Have.A.TAIL KAT” said Lily “How is this not a concern to you?”
“Well, the dream I had was a bit weird as well, but if I’m honest, I’m mainly worried about the floating text that’s on fire” said Kat
“THE What?” said Lily
---------------------------------------------------
Join Kat on her dimension hopping adventures as she fullfills her demonic duty and answers the call of the summoner. Each week Kat will get involved with new strange situations and oppurtunites that await her. During the week she'll have her best friend Lily, and perhaps a little help from Sylvie to figure out what's she supposed to do with her life now that she's becoming a demon.

Chapters releasing daily
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Artwork by CristianAC:
https://www.deviantart.com/cristianac

Story Discord: https://discord.gg/YzGgDHC","1,474",5.4M,382,4.6,https://book-pic.webnovel.com/bookcover/16999809806227205?imageMogr2/thumbnail/600&imageId=1597619162672
19230509206872805,Fantasy,My Fusion System: Fusing a Thousand Chickens at the Start MFS:FTCS,,"Traversing into a Fantasy World, Watson became the youngest son of a run-down baron, ranked eight in the family. His mother was confined to her bed by sickness, his father was drinking all day, his brothers and sisters were not doing proper jobs, and even the family’s position of baron was on the verge of being stripped away. As the family’s decline loomed closer, Watson acquired the [Super Fusion System] out of the blue! At the family’s only remaining chicken farm, Watson conducted Fusion on the 1,000 sickly hens. “Ding, congratulations, you have fused a high-level demon beast [Pentacolor Fragrant Chicken]. Its eggs are so nutritious that they can extend one's life span and are considered a delicacy that only lords and kings can enjoy!” Watson made a huge profit out of this. Utilizing the system, he embarked on a journey of becoming a tycoon! “Ding, congratulations, you have fused 10,000 wheat heads into an ingredient that can permanently strengthen a person’s physique!” “Ding, congratulations, you have fused 10,000 kilograms of metal scrap into a Divine Weapon [Sword of the Flame Pursuer]!” “Ding, congratulations, you have fused 100,000 rats into a Divine-level Demon Pet [Sky-devouring Rat King]!” No gold coins? Fuse them! No potent potions? Fuse them! No super magic or powerful henchmen? Fuse them! From then on, Watson led his family to develop continuously in this world of swords and magic until it became an overlord!",,,11,3.4,https://book-pic.webnovel.com/bookcover/19230509206872805?imageMogr2/thumbnail/600&imageId=1612357605309
24127025705124905,General,"General, Your Wife Is Requesting Your Return Home For Farming",,"# FAMILY LIFE
Su Xiaoxiao was taking a nap but opened her eyes to find that she had transmigrated and was now in the body of a plump girl. From a dignified military doctor, she was now a glutton and a slacker. What’s more, she often terrorized people in the village, together with her father and brother. That was why nobody for miles around was willing to marry her. Although her family managed to arrange a marriage to an illustrious family, the groom ran away on the day of the wedding.
When her father said he would nab her a husband, she was not expecting him to do so literally by capturing Wei Ting with a sack after he was exhausted from fighting bandits. Su Cheng smiled mysteriously at his daughter. ""Dad has good news and bad news. Which do you want to hear first?""
""Either.""
""I captured a husband for you. He's a hundred times better looking than He Tongsheng! You'll definitely like him!""
""Then, what's the good news?"" she asked in a daze.
Su Cheng decided to go with the flow and changed his words.
""The good news is that you don't have to give birth any more! My son-in-law has already given us children!""
After getting married, Su Xiaoxiao led a busy life of changing her gangster father and younger brother for the better, saving the life of her gorgeous husband, and raising her three rascals… Plus, she unexpectedly became one of the most powerful ladies of the Yan Dynasty!",,,"1,299",4.74,https://book-pic.webnovel.com/bookcover/24127025705124905?imageMogr2/thumbnail/600&imageId=1663833429580
19548020106739705,Fantasy,The Duke's Passion,alienfrommars,"[ MAIN STORY COMPLETED ]
In the Heart’s Kingdom, a kingdom where vampires reign and humans were nothing but livestock, Lilou, a peasant, found herself being preyed upon by the worst maniacal vampire of his kind. However, as terrifying as what he addressed her as his ‘reserved meal’, this vampire also called her his bride!

Except:

My eyes brood with fear, gazing at the still-beating heart in his hand. “My Lord, pardon me but… is this the bloody proof you promised to show me?” I asked, my voice shook as I gulped down whilst struggling my trembling knees from giving away.

“Mhm… do you now believe I’m good at capturing hearts?” The silver-haired man, bearing those menacing pair of deep crimson eyes stared proudly at me after a nod. I gasped when he clenched his hand and squeezed the fresh heart to smithereens.

“Yes, milord. You’re good at it, literally.” I’m mortified, watching the pieces of the heart fall as he approached. His every step made me take a step back until my back reached a solid pillar.

“Huh,” Samael chuckled briefly, stopping in front of me. His long, pointy nails that were covered with blood traced my elbow down to my hand. Gently, he clipped my forefinger in between his, guiding it before his lips. “Did I pass your test, though?” He asked, the sharp tip of his nail playing over the tip of my finger.

I stared at his penetrating gaze as I reluctantly answered, “Barely.”

He smirked, nodding in satisfaction before he pressed his nail on the tip of my forefinger that was quick to produce a drop of blood. “Such sweet aroma.” He whispered, placing my bleeding finger in his mouth and licking it with passion.

His menacing gaze never left mine as he consumed a bit of my blood. “Does that mean you’re accepting my invitation?"" Keeping my finger in between his fangs, Samael inquired.

I bit my lower lip unconsciously, my heart within my chest drummed as my back broke into sweats. “But… I’m just…” I paused, hoping my answer would put an end to this. “… I’m just a human.”

Samael clicked his tongue, displeased at my response as he let my finger go. “No,” He whispered.

My entire body stiffened when he bent over, caressing my shoulder up to my neck by the apex of his nose, as his hot breaths prickled my skin.

""You're not just a mere human... you are my human."" He stressed before I sensed his lips part and the tip of his fangs against my skin.

Cover not mine.
***
Original Story by: alienfrommars
FOLLOW ME ON INSTAGRAM for original character arts: @authoralienfrommars
Discord server: https://discord.gg/tbS4rKec3e",884,3.0M,20,4.92,https://book-pic.webnovel.com/bookcover/19548020106739705?imageMogr2/thumbnail/600&imageId=1647990859714
16552577206472505,Sci-fi,The Spider Queen,HopelesslyRomantic,"In the Year 30XX......

Humans have long been discovering the wonders of the universe and exploring the great galaxies beyond the milky way.

They are not alone.

The universe is primal and untamed with civilisations pitted against one another in battles to decided life and death.

Mankind is one of the weakest races but have discovered cultivation techniques that morph their bodies and grant them unimaginable power.

Sui Meng was just an ordinary girl who woke up in the body of sixteen year old Sophie Peterlor.

Sophie is the half human hybrid of a prestigious duke house but faces discrimination based on her racial heritage and apparent lack of cultivation talent.

This changes when Sophie discovers a cultivation manual hidden in the necklace given by her late mother.

'Spider Whisper Art'

Sometimes power comes with a price......",790,6.2M,13,4.77,https://book-pic.webnovel.com/bookcover/16552577206472505?imageMogr2/thumbnail/600&imageId=1686662072535
19281266806034805,Fantasy,Supreme Crazy Wife,,"Although Leng Ruoxue is born mentally challenged, she is the most beloved granddaughter of the number one
general in the Eastern Lake Nation. She is despised by her fiancé and schemed
against by her love rival. However, she is reborn as a powerful soul.

This is a fantasy world, and also a world where the strong are respected. Cultivation, alchemy, weapon refinement, beast taming—the once foolish young
miss has transformed into a stunning genius.

Pill refinement and weapon refinement are all child's play.

Heaven Grade medicinal pill? Even my pets won't turn an eye to it.

Heavenly Treasure? I have the space to grow my own.

Sacred artifact? Sorry, that's too low a level. I only know how to refine divine artifacts.

Beast taming? My beasts deliver themselves to my doorstep.",,,63,4.36,https://book-pic.webnovel.com/bookcover/19281266806034805?imageMogr2/thumbnail/600&imageId=1617347752031
